lr
1.5455393112672508e-05
1.5529795447500694e-05
1.5604980360352043e-05
1.5680947432361635e-05
1.5757696240306868e-05
1.5835226356609956e-05
1.591353734934042e-05
1.599262878221742e-05
1.607250021461214e-05
1.6153151201550337e-05
1.6234581293714722e-05
1.631679003744746e-05
1.6399776974752877e-05
1.648354164329979e-05
1.6568083576424218e-05
1.6653402303131826e-05
1.6739497348100844e-05
1.68263682316843e-05
1.691401446991315e-05
1.700243557449868e-05
1.7091631052835153e-05
1.7181600408002894e-05
1.727234313877074e-05
1.7363858739598964e-05
1.745614670064209e-05
1.7549206507751713e-05
1.7643037642479432e-05
1.773763958207961e-05
1.7833011799512407e-05
1.7929153763446553e-05
1.8026064938262538e-05
1.8123744784055327e-05
1.8222192756637884e-05
1.8321408307543283e-05
1.842139088402883e-05
1.852213992907829e-05
1.862365488140556e-05
1.8725935175457344e-05
1.8828980241416713e-05
1.893278950520599e-05
1.9037362388490107e-05
1.9142698308679748e-05
1.9248796678934658e-05
1.9355656908166786e-05
1.9463278401043646e-05
1.9571660557991843e-05
1.968080277520005e-05
1.9790704444622588e-05
1.9901364953982736e-05
2.0012783686776197e-05
2.012496002227462e-05
2.0237893335528804e-05
2.035158299737238e-05
2.0466028374425222e-05
2.0581228829097094e-05
2.069718371959105e-05
2.0813892399907177e-05
2.0931354219845967e-05
2.104956852501215e-05
2.1168534656818287e-05
2.1288251952488336e-05
2.1408719745061506e-05
2.1529937363395837e-05
2.165190413217188e-05
2.1774619371896936e-05
2.1898082398908022e-05
2.202229252537644e-05
2.2147249059311183e-05
2.2272951304562894e-05
2.2399398560827828e-05
2.2526590123651694e-05
2.2654525284433453e-05
2.278320333042955e-05
2.291262354475759e-05
2.3042785206400416e-05
2.3173687590210493e-05
2.3305329966913108e-05
2.343771160311141e-05
2.3570831761289773e-05
2.3704689699818296e-05
2.3839284672956703e-05
2.3974615930858736e-05
2.4110682719576115e-05
2.424748428106276e-05
2.438501985317919e-05
2.4523288669696635e-05
2.4662289960301214e-05
2.4802022950598437e-05
2.4942486862117427e-05
2.5083680912315264e-05
2.5225604314581208e-05
2.5368256278241255e-05
2.5511636008562636e-05
2.565574270675788e-05
2.5800575569989595e-05
2.5946133791374787e-05
2.6092416559989485e-05
2.623942306087312e-05
2.6387152475032983e-05
2.6535603979449193e-05
2.6684776747078675e-05
2.683466994686046e-05
2.698528274371959e-05
2.7136614298572492e-05
2.7288663768331085e-05
2.7441430305907616e-05
2.759491306021975e-05
2.7749111176194696e-05
2.790402379477451e-05
2.8059650052920547e-05
2.8215989083618393e-05
2.8373040015882637e-05
2.853080197476207e-05
2.8689274081343758e-05
2.8848455452758833e-05
2.900834520218695e-05
2.9168942438861153e-05
2.9330246268073092e-05
2.9492255791177893e-05
2.9654970105599094e-05
2.9818388304833903e-05
2.998250947845786e-05
3.0147332712130424e-05
3.0312857087599573e-05
3.0479081682707125e-05
3.0646005571394045e-05
3.081362782370533e-05
3.098194750579531e-05
3.115096367993281e-05
3.1320675404506565e-05
3.1491081734030054e-05
3.1662181719147226e-05
3.183397440663756e-05
3.2006458839421215e-05
3.217963405656481e-05
3.235349909328633e-05
3.252805298096075e-05
3.2703294747125336e-05
3.2879223415485095e-05
3.305583800591839e-05
3.323313753448182e-05
3.341112101341653e-05
3.3589787451152996e-05
3.376913585231698e-05
3.3949165217734916e-05
3.412987454443951e-05
3.4311262825675154e-05
3.449332905090401e-05
3.467607220581097e-05
3.485949127230993e-05
3.504358522854906e-05
3.522835304891676e-05
3.5413793704046966e-05
3.559990616082556e-05
3.578668938239535e-05
3.597414232816242e-05
3.6162263953801806e-05
3.635105321126304e-05
3.6540509048776275e-05
3.673063041085818e-05
3.69214162383175e-05
3.7112865468261246e-05
3.730497703410054e-05
3.749774986555653e-05
3.769118288866636e-05
3.788527502578918e-05
3.8080025195612105e-05
3.82754323131563e-05
3.847149528978292e-05
3.8668213033199266e-05
3.8865584447464886e-05
3.90636084329976e-05
3.926228388657975e-05
3.9461609701364124e-05
3.96615847668804e-05
3.986220796904107e-05
4.0063478190147865e-05
4.026539430889781e-05
4.0467955200389736e-05
4.067115973613002e-05
4.087500678403959e-05
4.107949520845954e-05
4.1284623870158055e-05
4.149039162633616e-05
4.169679733063465e-05
4.190383983314013e-05
4.211151798039149e-05
4.23198306153865e-05
4.2528776577588e-05
4.2738354702930395e-05
4.2948563823826395e-05
4.315940276917329e-05
4.337087036435951e-05
4.3582965431271186e-05
4.379568678829877e-05
4.400903325034358e-05
4.422300362882432e-05
4.4437596731683796e-05
4.465281136339558e-05
4.4868646324970585e-05
4.508510041396381e-05
4.530217242448099e-05
4.5519861147185294e-05
4.5738165369304216e-05
4.595708387463614e-05
4.6176615443557214e-05
4.639675885302814e-05
4.661751287660104e-05
4.683887628442599e-05
4.706084784325841e-05
4.7283426316465434e-05
4.750661046403311e-05
4.7730399042573025e-05
4.795479080532965e-05
4.8179784502186765e-05
4.840537887967493e-05
4.8631572680978095e-05
4.8858364645940815e-05
4.908575351107508e-05
4.931373800956762e-05
4.954231687128677e-05
4.977148882278948e-05
5.0001252587328696e-05
5.02316068848601e-05
5.046255043204969e-05
5.069408194228038e-05
5.0926200125659717e-05
5.115890368902659e-05
5.139219133595889e-05
5.162606176678037e-05
5.1860513678567925e-05
5.209554576515919e-05
5.23311567171594e-05
5.25673452219489e-05
5.2804109963690326e-05
5.304144962333616e-05
5.3279362878635875e-05
5.3517848404143376e-05
5.37569048712243e-05
5.399653094806362e-05
5.423672529967285e-05
5.4477486587897674e-05
5.471881347142519e-05
5.496070460579147e-05
5.520315864338915e-05
5.544617423347483e-05
5.5689750022176623e-05
5.593388465250176e-05
5.6178576764343984e-05
5.642382499449134e-05
5.666962797663355e-05
5.691598434136983e-05
5.716289271621641e-05
5.7410351725614245e-05
5.765835999093646e-05
5.790691613049643e-05
5.815601875955504e-05
5.8405666490328836e-05
5.865585793199732e-05
5.890659169071103e-05
5.9157866369599085e-05
5.9409680568777264e-05
5.966203288535534e-05
5.9914921913445374e-05
6.016834624416925e-05
6.042230446566657e-05
6.0676795163102667e-05
6.093181691867633e-05
6.11873683116277e-05
6.144344791824633e-05
6.170005431187895e-05
6.195718606293753e-05
6.221484173890722e-05
6.247301990435427e-05
6.273171912093406e-05
6.299093794739924e-05
6.325067493960748e-05
6.351092865052979e-05
6.377169763025848e-05
6.403298042601517e-05
6.429477558215894e-05
6.45570816401945e-05
6.481989713878023e-05
6.508322061373633e-05
6.534705059805309e-05
6.561138562189873e-05
6.58762242126282e-05
6.614156489479067e-05
6.640740619013829e-05
6.667374661763412e-05
6.694058469346054e-05
6.720791893102747e-05
6.747574784098066e-05
6.774406993120995e-05
6.801288370685761e-05
6.828218767032665e-05
6.855198032128915e-05
6.882226015669478e-05
6.909302567077895e-05
6.936427535507122e-05
6.963600769840393e-05
6.990822118692032e-05
7.018091430408322e-05
7.045408553068327e-05
7.07277333448476e-05
7.100185622204821e-05
7.127645263511036e-05
7.155152105422127e-05
7.18270599469385e-05
7.210306777819865e-05
7.237954301032555e-05
7.265648410303938e-05
7.293388951346483e-05
7.321175769613966e-05
7.349008710302372e-05
7.376887618350711e-05
7.404812338441928e-05
7.432782715003706e-05
7.460798592209405e-05
7.488859813978876e-05
7.51696622397935e-05
7.545117665626322e-05
7.573313982084392e-05
7.601555016268177e-05
7.629840610843134e-05
7.658170608226502e-05
7.68654485058813e-05
7.71496317985137e-05
7.743425437693968e-05
7.771931465548932e-05
7.800481104605424e-05
7.829074195809643e-05
7.857710579865708e-05
7.886390097236549e-05
7.915112588144797e-05
7.943877892573666e-05
7.97268585026786e-05
8.001536300734444e-05
8.030429083243762e-05
8.059364036830307e-05
8.088341000293643e-05
8.117359812199291e-05
8.146420310879617e-05
8.175522334434758e-05
8.204665720733506e-05
8.23385030741421e-05
8.263075931885699e-05
8.29234243132816e-05
8.32164964269407e-05
8.350997402709089e-05
8.380385547872984e-05
8.409813914460521e-05
8.439282338522396e-05
8.468790655886128e-05
8.498338702156994e-05
8.527926312718934e-05
8.557553322735469e-05
8.587219567150625e-05
8.616924880689838e-05
8.646669097860902e-05
8.676452052954853e-05
8.706273580046927e-05
8.736133512997463e-05
8.766031685452841e-05
8.7959679308464e-05
8.82594208239938e-05
8.85595397312182e-05
8.886003435813535e-05
8.916090303064992e-05
8.946214407258297e-05
8.976375580568093e-05
9.006573654962515e-05
9.0368084622041e-05
9.067079833850755e-05
9.097387601256685e-05
9.127731595573322e-05
9.158111647750264e-05
9.188527588536248e-05
9.218979248480053e-05
9.249466457931472e-05
9.279989047042238e-05
9.310546845766988e-05
9.341139683864198e-05
9.371767390897132e-05
9.402429796234805e-05
9.433126729052903e-05
9.463858018334776e-05
9.494623492872358e-05
9.525422981267141e-05
9.556256311931113e-05
9.587123313087718e-05
9.618023812772836e-05
9.648957638835702e-05
9.679924618939898e-05
9.710924580564294e-05
9.74195735100402e-05
9.773022757371419e-05
9.804120626597025e-05
9.835250785430503e-05
9.86641306044164e-05
9.897607278021284e-05
9.928833264382349e-05
9.960090845560746e-05
9.991379847416374e-05
0.00010022700095634079
0.0001005405141572462
0.00010085433633025669
0.00010116846572702759
0.00010148290059750262
0.00010179763918992361
0.00010211267975084048
0.00010242802052512067
0.0001027436597559592
0.00010305959568488831
0.00010337582655178728
0.00010369235059489229
0.00010400916605080615
0.00010432627115450823
0.00010464366413936424
0.00010496134323713597
0.0001052793066779913
0.00010559755269051399
0.00010591607950171365
0.00010623488533703526
0.00010655396842036965
0.00010687332697406285
0.00010719295921892628
0.00010751286337424656
0.00010783303765779547
0.0001081534802858399
0.00010847418947315172
0.00010879516343301782
0.00010911640037724989
0.00010943789851619468
0.00010975965605874354
0.00011008167121234291
0.00011040394218300392
0.00011072646717531247
0.00011104924439243934
0.00011137227203615013
0.00011169554830681521
0.00011201907140342
0.00011234283952357452
0.00011266685086352396
0.00011299110361815849
0.00011331559598102325
0.00011364032614432853
0.00011396529229895972
0.00011429049263448767
0.00011461592533917831
0.00011494158860000326
0.00011526748060264953
0.00011559359953152982
0.00011591994356979256
0.00011624651089933217
0.000116573299700799
0.00011690030815360956
0.00011722753443595661
0.00011755497672481948
0.00011788263319597396
0.00011821050202400277
0.00011853858138230529
0.00011886686944310833
0.00011919536437747573
0.00011952406435531898
0.00011985296754540715
0.00012018207211537721
0.00012051137623174423
0.00012084087805991163
0.00012117057576418121
0.0001215004675077637
0.00012183055145278872
0.00012216082576031495
0.00012249128859034085
0.00012282193810181436
0.00012315277245264359
0.0001234837897997066
0.0001238149882988622
0.00012414636610495993
0.00012447792137185032
0.00012480965225239535
0.00012514155689847842
0.00012547363346101514
0.0001258058800899631
0.00012613829493433268
0.00012647087614219685
0.00012680362186070192
0.00012713653023607762
0.00012746959941364747
0.00012780282753783933
0.00012813621275219525
0.00012846975319938232
0.00012880344702120275
0.00012913729235860427
0.00012947128735169052
0.00012980543013973132
0.00013013971886117323
0.00013047415165364968
0.00013080872665399156
0.00013114344199823742
0.00013147829582164388
0.00013181328625869626
0.00013214841144311865
0.00013248366950788446
0.00013281905858522687
0.0001331545768066491
0.0001334902223029349
0.00013382599320415904
0.0001341618876396975
0.00013449790373823813
0.00013483403962779095
0.0001351702934356986
0.0001355066632886469
0.000135843147312675
0.00013617974363318606
0.00013651645037495756
0.00013685326566215193
0.0001371901876183268
0.00013752721436644555
0.00013786434402888767
0.00013820157472745954
0.0001385389045834043
0.00013887633171741308
0.0001392138542496347
0.00013955147029968664
0.0001398891779866654
0.00014022697542915696
0.0001405648607452473
0.00014090283205253274
0.00014124088746813058
0.0001415790251086896
0.00014191724309040032
0.00014225553952900593
0.00014259391253981224
0.0001429323602376987
0.0001432708807371286
0.0001436094721521596
0.0001439481325964543
0.00014428686018329065
0.0001446256530255727
0.00014496450923584086
0.00014530342692628252
0.0001456424042087426
0.00014598143919473388
0.00014632052999544791
0.000146659674721765
0.00014699887148426525
0.00014733811839323887
0.00014767741355869643
0.00014801675509038
0.00014835614109777318
0.00014869556969011172
0.00014903503897639421
0.00014937454706539255
0.0001497140920656624
0.0001500536720855538
0.00015039328523322178
0.00015073292961663662
0.00015107260334359482
0.00015141230452172914
0.00015175203125851962
0.00015209178166130388
0.0001524315538372876
0.00015277134589355518
0.0001531111559370803
0.0001534509820747365
0.00015379082241330746
0.00015413067505949796
0.00015447053811994403
0.00015481040970122384
0.00015515028790986801
0.0001554901708523702
0.00015583005663519776
0.00015616994336480218
0.00015650982914762978
0.00015684971209013198
0.00015718959029877613
0.00015752946188005596
0.000157869324940502
0.00015820917758669253
0.0001585490179252635
0.00015888884406291967
0.0001592286541064448
0.0001595684461627124
0.0001599082183386961
0.00016024796874148034
0.00016058769547827088
0.00016092739665640518
0.00016126707038336338
0.00016160671476677822
0.0001619463279144462
0.00016228590793433763
0.00016262545293460742
0.00016296496102360578
0.00016330443030988827
0.0001636438589022268
0.0001639832449096199
0.0001643225864413035
0.00016466188160676112
0.00016500112851573472
0.000165340325278235
0.00016567947000455208
0.00016601856080526609
0.00016635759579125737
0.00016669657307371747
0.00016703549076415908
0.00016737434697442727
0.00016771313981670937
0.0001680518674035457
0.00016839052784784042
0.00016872911926287134
0.00016906763976230125
0.00016940608746018768
0.00016974446047099406
0.00017008275690959964
0.0001704209748913104
0.0001707591125318694
0.0001710971679474672
0.00017143513925475267
0.00017177302457084298
0.00017211082201333457
0.0001724485297003134
0.0001727861457503653
0.00017312366828258692
0.0001734610954165956
0.00017379842527254045
0.00017413565597111224
0.00017447278563355445
0.0001748098123816732
0.00017514673433784806
0.00017548354962504243
0.0001758202563668139
0.00017615685268732495
0.00017649333671135303
0.00017682970656430133
0.000177165960372209
0.00017750209626176186
0.0001778381123603025
0.00017817400679584093
0.00017850977769706507
0.00017884542319335085
0.0001791809414147731
0.00017951633049211548
0.00017985158855688131
0.00018018671374130373
0.0001805217041783561
0.0001808565580017626
0.0001811912733460084
0.0001815258483463503
0.00018186028113882673
0.00018219456986026864
0.0001825287126483095
0.00018286270764139573
0.00018319655297879725
0.00018353024680061765
0.00018386378724780474
0.00018419717246216064
0.00018453040058635247
0.0001848634697639224
0.00018519637813929802
0.00018552912385780312
0.0001858617050656673
0.00018619411991003686
0.00018652636653898483
0.00018685844310152154
0.00018719034774760467
0.00018752207862814964
0.00018785363389504006
0.00018818501170113773
0.00018851621020029338
0.0001888472275473564
0.0001891780618981856
0.00018950871140965917
0.00018983917423968501
0.00019016944854721132
0.00019049953249223624
0.00019082942423581873
0.00019115912194008833
0.00019148862376825574
0.00019181792788462273
0.00019214703245459282
0.00019247593564468104
0.00019280463562252424
0.0001931331305568917
0.00019346141861769462
0.00019378949797599723
0.00019411736680402595
0.0001944450232751805
0.00019477246556404338
0.0001950996918463904
0.00019542670029920096
0.0001957534891006678
0.0001960800564302074
0.00019640640046847014
0.00019673251939735046
0.0001970584113999967
0.00019738407466082165
0.00019770950736551236
0.00019803470770104022
0.00019835967385567146
0.00019868440401897672
0.00019900889638184148
0.000199333149136476
0.00019965716047642545
0.00019998092859658
0.0002003044516931847
0.00020062772796384986
0.0002009507556075606
0.0002012735328246875
0.00020159605781699608
0.00020191832878765708
0.00020224034394125646
0.00020256210148380532
0.00020288359962275008
0.00020320483656698215
0.00020352581052684825
0.00020384651971416012
0.0002041669623422045
0.00020448713662575346
0.0002048070407810737
0.00020512667302593715
0.0002054460315796303
0.0002057651146629647
0.00020608392049828634
0.00020640244730948598
0.00020672069332200872
0.000207038656762864
0.00020735633586063576
0.00020767372884549173
0.00020799083394919382
0.00020830764940510767
0.0002086241734482127
0.00020894040431511168
0.0002092563402440408
0.00020957197947487933
0.00020988732024915948
0.00021020236081007636
0.00021051709940249737
0.0002108315342729724
0.00021114566366974333
0.00021145948584275377
0.00021177299904365926
0.00021208620152583625
0.0002123990915443925
0.00021271166735617645
0.00021302392721978713
0.00021333586939558362
0.00021364749214569493
0.00021395879373402977
0.00021426977242628575
0.0002145804264899598
0.000214890754194357
0.000215200753810601
0.00021551042361164297
0.0002158197618722716
0.00021612876686912278
0.00021643743688068887
0.00021674577018732859
0.00021705376507127633
0.0002173614198166522
0.0002176687327094709
0.00021797570203765194
0.00021828232609102867
0.00021858860316135796
0.00021889453154233008
0.0002192001095295776
0.0002195053354206853
0.00021981020751519944
0.00022011472411463751
0.00022041888352249735
0.00022072268404426678
0.00022102612398743312
0.0002213292016614924
0.00022163191537795897
0.00022193426345037484
0.00022223624419431907
0.00022253785592741705
0.00022283909696935007
0.00022313996564186467
0.00022344046026878174
0.00022374057917600617
0.00022404032069153588
0.00022433968314547156
0.00022463866487002537
0.00022493726419953075
0.00022523547947045147
0.00022553330902139098
0.0002258307511931016
0.00022612780432849369
0.00022642446677264527
0.00022672073687281065
0.00022701661297843003
0.0002273120934411387
0.00022760717661477603
0.00022790186085539475
0.00022819614452127012
0.00022849002597290907
0.00022878350357305932
0.0002290765756867184
0.00022936924068114303
0.00022966149692585787
0.00022995334279266494
0.00023024477665565244
0.00023053579689120385
0.00023082640187800708
0.00023111658999706356
0.00023140635963169693
0.00023169570916756237
0.00023198463699265553
0.00023227314149732136
0.00023256122107426328
0.00023284887411855203
0.0002331360990276345
0.00023342289420134296
0.00023370925804190357
0.00023399518895394578
0.00023428068534451065
0.0002345657456230603
0.00023485036820148624
0.00023513455149411867
0.00023541829391773495
0.00023570159389156857
0.00023598444983731823
0.00023626686017915604
0.00023654882334373678
0.00023683033776020646
0.00023711140186021126
0.00023739201407790598
0.0002376721728499629
0.00023795187661558074
0.0002382311238164928
0.00023850991289697625
0.00023878824230386033
0.0002390661104865352
0.0002393435158969606
0.00023962045698967441
0.00023989693222180138
0.00024017294005306144
0.0002404484789457787
0.00024072354736488958
0.00024099814377795176
0.00024127226665515234
0.00024154591446931672
0.0002418190856959168
0.00024209177881307964
0.00024236399230159606
0.00024263572464492872
0.00024290697432922102
0.00024317773984330513
0.0002434480196787108
0.00024371781232967335
0.0002439871162931424
0.0002442559300687901
0.0002445242521590193
0.0002447920810689725
0.00024505941530653943
0.00024532625338236585
0.00024559259380986173
0.0002458584351052093
0.0002461237757873718
0.00024638861437810124
0.00024665294940194696
0.0002469167793862636
0.00024718010286121976
0.0002474429183598055
0.00024770522441784106
0.00024796701957398483
0.00024822830236974146
0.0002484890713494702
0.0002487493250603925
0.0002490090620526008
0.00024926828087906596
0.0002495269800956457
0.0002497851582610928
0.0002500428139370624
0.000250299945688121
0.0002505565520817536
0.0002508126316883723
0.00025106818308132366
0.0002513232048368973
0.0002515776955343334
0.00025183165375583077
0.0002520850780865546
0.00025233796711464465
0.00025259031943122276
0.00025284213363040083
0.00025309340830928896
0.00025334414206800267
0.0002535943335096711
0.000253843981240445
0.00025409308386950357
0.00025434164000906354
0.0002545896482743857
0.0002548371072837836
0.00025508401565863014
0.00025533037202336644
0.00025557617500550865
0.00025582142323565593
0.0002560661153474982
0.0002563102499778233
0.00025655382576652517
0.0002567968413566109
0.00025703929539420853
0.00025728118652857486
0.00025752251341210227
0.0002577632747003271
0.0002580034690519363
0.0002582430951287757
0.0002584821515958566
0.0002587206371213641
0.00025895855037666384
0.00025919589003630967
0.0002594326547780511
0.00025966884328284054
0.00025990445423484075
0.00026013948632143207
0.00026037393823321963
0.00026060780866404105
0.0002608410963109734
0.0002610737998743403
0.00026130591805771956
0.0002615374495679503
0.00026176839311513984
0.0002619987474126713
0.00026222851117721046
0.00026245768312871317
0.0002626862619904323
0.0002629142464889249
0.00026314163535405923
0.0002633684273190219
0.00026359462112032506
0.00026382021549781323
0.00026404520919467035
0.00026426960095742697
0.0002644933895359668
0.0002647165736835345
0.0002649391521567416
0.000265161123715574
0.000265382487123399
0.0002656032411469718
0.0002658233845564428
0.00026604291612536386
0.0002662618346306958
0.00026648013885281465
0.000266697827575519
0.0002669148995860362
0.0002671313536750294
0.0002673471886366044
0.0002675624032683162
0.0002677769963711757
0.0002679909667496564
0.0002682043132117012
0.0002684170345687288
0.0002686291296356405
0.0002688405972308267
0.0002690514361761736
0.0002692616452970696
0.000269471223422412
0.0002696801693846135
0.0002698884820196085
0.00027009616016685986
0.00027030320266936534
0.00027050960837366383
0.00027071537612984194
0.0002709205047915404
0.0002711249932159604
0.0002713288402638699
0.00027153204479961026
0.0002717346056911022
0.00027193652180985213
0.0002721377920309589
0.0002723384152331196
0.00027253839029863587
0.0002727377161134202
0.00027293639156700234
0.0002731344155525351
0.00027333178696680073
0.00027352850471021713
0.0002737245676868437
0.0002739199748043879
0.00027411472497421076
0.0002743088171113336
0.00027450225013444347
0.0002746950229658994
0.00027488713453173875
0.0002750785837616825
0.0002752693695891418
0.00027545949095122366
0.00027564894678873696
0.0002758377360461982
0.0002760258576718375
0.00027621331061760464
0.00027640009383917444
0.000276586206295953
0.0002767716469510833
0.00027695641477145093
0.00027714050872769007
0.000277323927794189
0.00027750667094909604
0.0002776887371743248
0.0002778701254555605
0.000278050834782265
0.00027823086414768296
0.000278410212548847
0.00027858887898658347
0.00027876686246551817
0.0002789441619940816
0.00027912077658451485
0.00027929670525287466
0.00027947194701903925
0.00027964650090671366
0.0002798203659434352
0.0002799935411605788
0.0002801660255933625
0.00028033781828085277
0.00028050891826596994
0.00028067932459549343
0.00028084903632006713
0.0002810180524942047
0.00028118637217629467
0.0002813539944286059
0.00028152091831729287
0.0002816871429124004
0.00028185266728786957
0.0002820174905215421
0.0002821816116951661
0.0002823450298944009
0.0002825077442088221
0.0002826697537319269
0.0002828310575611388
0.00028299165479781305
0.00028315154454724105
0.0002833107259186562
0.0002834691980252379
0.0002836269599841173
0.00028378401091638166
0.00028394034994707945
0.0002840959762052255
0.00028425088882380524
0.00028440508693978024
0.0002845585696940923
0.0002847113362316689
0.00028486338570142745
0.00028501471725628035
0.00028516533005313953
0.00028531522325292126
0.0002854643960205508
0.00028561284752496696
0.00028576057693912687
0.00028590758344001046
0.00028605386620862515
0.0002861994244300104
0.0002863442572932421
0.00028648836399143736
0.0002866317437217587
0.0002867743956854188
0.00028691631908768473
0.0002870575131378825
0.00028719797704940156
0.0002873377100396988
0.00028747671133030336
0.0002876149801468208
0.00028775251571893723
0.0002878893172804239
0.00028802538406914126
0.0002881607153270433
0.0002882953103001817
0.0002884291682387102
0.0002885622883968886
0.0002886946700330869
0.00028882631240978956
0.0002889572147935995
0.0002890873764552424
0.00028921679666957045
0.00028934547471556654
0.0002894734098763483
0.00028960060143917217
0.0002897270486954371
0.0002898527509406888
0.00028997770747462355
0.00029010191760109197
0.00029022538062810306
0.00029034809586782806
0.0002904700626366042
0.00029059128025493854
0.00029071174804751166
0.0002908314653431817
0.00029095043147498784
0.00029106864578015403
0.0002911861076000928
0.00029130281628040895
0.0002914187711709029
0.00029153397162557477
0.00029164841700262767
0.0002917621066644712
0.0002918750399777254
0.0002919872163132238
0.00029209863504601726
0.0002922092955553774
0.00029231919722479995
0.00029242833944200815
0.0002925367215989563
0.0002926443430918332
0.00029275120332106534
0.0002928573016913202
0.00029296263761150983
0.000293067210494794
0.0002931710197585833
0.00029327406482454265
0.00029337634511859443
0.0002934778600709217
0.00029357860911597116
0.00029367859169245666
0.00029377780724336216
0.0002938762552159446
0.0002939739350617375
0.00029407084623655344
0.0002941669882004876
0.00029426236041792033
0.0002943569623575205
0.00029445079349224823
0.0002945438532993579
0.00029463614126040103
0.00029472765686122925
0.0002948183995919971
0.00029490836894716484
0.0002949975644255013
0.00029508598553008684
0.0002951736317683157
0.0002952605026518992
0.00029534659769686817
0.0002954319164235758
0.0002955164583567002
0.0002956002230252471
0.00029568320996255253
0.00029576541870628527
0.00029584684879844966
0.00029592749978538785
0.0002960073712177826
0.0002960864626506596
0.00029616477364339004
0.0002962423037596931
0.00029631905256763836
0.00029639501963964795
0.00029647020455249935
0.0002965446068873275
0.0002966182262296272
0.00029669106216925544
0.0002967631143004335
0.00029683438222174953
0.0002969048655361605
0.00029697456385099463
0.00029704347677795336
0.0002971116039331138
0.00029717894493693045
0.0002972454994142378
0.00029731126699425204
0.0002973762473105733
0.00029744044000118777
0.00029750384470846936
0.00029756646107918224
0.00029762828876448225
0.0002976893274199192
0.0002977495767054388
0.00029780903628538426
0.00029786770582849846
0.0002979255850079256
0.0002979826735012132
0.0002980389709903137
0.00029809447716158633
0.00029814919170579896
0.00029820311431812965
0.0002982562446981684
0.00029830858254991884
0.00029836012758179995
0.0002984108795066475
0.0002984608380417159
0.0002985100029086795
0.0002985583738336344
0.00029860595054709976
0.0002986527327840195
0.00029869872028376353
0.0002987439127901295
0.00029878831005134395
0.0002988319118200639
0.0002988747178533781
0.0002989167279128086
0.0002989579417643118
0.00029899835917827986
0.00029903797992954207
0.00029907680379736597
0.0002991148305654587
0.0002991520600219681
0.000299188491959484
0.00029922412617503923
0.0002992589624701109
0.0002992930006506214
0.0002993262405269396
0.0002993586819138817
0.00029939032463071247
0.0002994211685011462
0.00029945121335334763
0.0002994804590199329
0.00029950890533797053
0.00029953655214898234
0.0002995633992989443
0.00029958944663828745
0.0002996146940218985
0.0002996391413091211
0.0002996627883637562
0.0002996856350540628
0.00029970768125275903
0.0002997289268370227
0.0002997493716884917
0.00029976901569326523
0.00029978785874190385
0.0002998059007294305
0.00029982314155533083
0.000299839581123554
0.000299855219342513
0.0002998700561250852
0.0002998840913886129
0.000299897325054904
0.0002999097570502317
0.00029992138730533595
0.00029993221575542295
0.00029994224234016604
0.00029995146700370574
0.0002999598896946503
0.00029996751036607573
0.00029997432897552634
0.00029998034548501466
0.00029998555986102197
0.00029998997207449833
0.0002999935821008627
0.00029999638992000315
0.0002999983955162769
0.00029999959887851054
